Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1470128400.0 134.803 NA 34 219 0 NA 88 280 0 NA 153 6032 442 NA 199 6772 464
1470128400.0 134.804 NA 37 235 0 NA 87 292 0 NA 174 8164 375 NA 241 9055 461
1470128400.0 134.805 NA 45 227 0 NA 89 292 0 NA 157 6768 427 NA 220 7404 437
1470128400.0 134.806 NA 38 233 0 NA 86 291 0 NA 176 8695 342 NA 240 9597 384
1470128400.0 134.807 NA 83 243 0 NA 145 299 0 NA 577 6664 397 NA 648 7079 407
1470128400.0 134.808 NA 84 244 0 NA 145 303 0 NA 590 6911 380 NA 648 7367 392
1470128400.0 134.809 NA 36 225 0 NA 85 281 0 NA 169 7648 396 NA 241 8540 406
1470128400.0 134.811 NA 39 228 0 NA 86 287 0 NA 239 7959 374 NA 281 8280 487
1470128400.0 134.907 NA 75 237 0 NA 145 292 0 NA 561 5801 555 NA 634 6096 577
1470128400.0 134.99603 NA 38 224 0 NA 87 280 0 NA 173 7234 499 NA 241 8135 522
1470128400.0 134.99901 NA 43 223 0 NA 87 279 0 NA 185 5155 559 NA 209 5479 610
1470128400.0 135.1 229 0 98 NA 304 0 160 NA 1178 376 230 NA 1336 397 290 NA
1470128400.0 135.11 239 0 110 NA 315 0 160 NA 1079 251 218 NA 1326 260 271 NA
1470128400.0 135.12 232 0 97 NA 301 0 159 NA 1067 354 228 NA 1220 376 274 NA
1470128400.0 135.3 219 0 96 NA 282 0 159 NA 746 341 209 NA 867 370 490 NA
1470128400.0 135.5 231 0 101 NA 299 0 160 NA 609 232 149 NA 673 240 193 NA
1470128400.0 135.6 234 0 99 NA 302 0 160 NA 1187 359 229 NA 1330 382 277 NA
1470128400.0 136.721 NA 156 238 0 NA 221 298 0 NA 3654 7905 936 NA 4497 8105 988
1470128400.0 136.722 NA 156 254 0 NA 227 323 0 NA 5749 10261 1312 NA 5866 10453 1332
1470128400.0 136.723 NA 164 238 0 NA 224 297 0 NA 3991 8510 884 NA 4106 8721 901
1470128400.0 136.724 NA 160 251 0 NA 230 305 0 NA 6264 11743 1007 NA 6441 11914 1018
1470128400.0 136.725 NA 157 238 0 NA 224 299 0 NA 3909 8628 900 NA 4791 8831 911
1470128400.0 136.726 NA 159 249 0 NA 226 304 0 NA 5904 10582 1240 NA 6051 10735 1279
1470128400.0 136.728 NA 184 256 0 NA 269 310 0 NA 6215 10365 1277 NA 6344 10557 1304
1470128400.0 136.73 NA 161 261 0 NA 224 330 0 NA 5461 10767 1216 NA 5664 10964 1246
1470128400.0 136.731 NA 170 245 0 NA 223 302 0 NA 4297 8933 853 NA 4437 9157 868
1470128400.0 1363.0 58 168 249 0 156 213 316 0 10148 812 1157 1960 14462 902 1201 1982
1470128400.0 204.0 48 78 0 NA 96 150 0 NA 6480 606 0 NA 6676 1114 0 NA
1470128400.0 250207.0 NA 206 270 0 NA 312 345 0 NA 14490 2934 1602 NA 15033 3033 1622
1470128400.0 250400.0 236 0 102 NA 321 0 161 NA 1696 354 345 NA 1942 418 391 NA
1470128400.0 250403.0 235 0 101 NA 319 0 160 NA 1387 319 285 NA 1578 340 327 NA
1470128400.0 250407.0 224 0 101 NA 298 0 162 NA 1025 307 266 NA 1229 323 332 NA
1470128400.0 250409.0 243 0 104 NA 334 0 161 NA 2203 320 341 NA 2445 332 432 NA
1470128400.0 25202.0 NA 205 0 NA NA 278 0 NA NA 4604 0 NA NA 7960 0 NA
1470128400.0 25203.0 NA 197 0 NA NA 275 0 NA NA 4243 0 NA NA 7937 0 NA
1470128400.0 25205.0 NA 198 0 NA NA 275 0 NA NA 4501 0 NA NA 7980 0 NA
1470128400.0 25208.0 NA 206 0 NA NA 284 0 NA NA 4698 0 NA NA 7705 0 NA
1470128400.0 25209.0 NA 215 0 NA NA 274 0 NA NA 3592 0 NA NA 6953 0 NA
1470128400.0 25400.0 264 0 101 NA 369 0 160 NA 3176 264 203 NA 5942 277 245 NA
1470128400.0 25409.0 264 0 101 NA 370 0 160 NA 3497 272 237 NA 5657 281 285 NA
1470128400.0 280.0 85 75 189 0 167 142 254 0 8126 440 490 459 8335 475 532 470
1470128400.0 3.0 51 67 122 NA 98 134 176 NA 9286 276 1062 NA 9614 309 1094 NA
1470128400.0 301.0 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1470128400.0 34.0 48 71 187 0 96 143 254 0 7419 469 544 490 7640 542 675 501
1470128400.0 4.27 NA 55 211 0 NA 97 271 0 NA 83 1982 356 NA 209 2875 501
1470128400.0 4.34 NA 64 218 0 NA 109 273 0 NA 107 1771 472 NA 337 1866 493
1470128400.0 4.4 NA 33 213 0 NA 81 270 0 NA 106 2306 329 NA 158 3034 385
1470128400.0 4.43 NA 39 211 0 NA 81 270 0 NA 90 2140 331 NA 114 2183 340
1470128400.0 4.45 NA 36 217 0 NA 80 274 0 NA 126 4912 339 NA 166 4954 350
1470128400.0 4.52 NA 39 218 0 NA 79 277 0 NA 151 7948 484 NA 205 8320 496
1470128400.0 4.54 NA 38 220 0 NA 80 277 0 NA 153 7551 487 NA 191 7829 506
1470128400.0 4.55 NA 38 216 0 NA 80 276 0 NA 128 7680 407 NA 187 8016 448
1470128400.0 4.62 NA 40 216 0 NA 80 274 0 NA 123 5890 456 NA 162 6181 526
1470128400.0 4.63 NA 38 217 0 NA 79 274 0 NA 207 8357 363 NA 247 8622 370
1470128400.0 4.64 NA 41 218 0 NA 79 275 0 NA 159 7909 483 NA 182 8225 504
1470128400.0 4.67 NA 51 226 0 NA 95 282 0 NA 120 7528 402 NA 155 7896 421
1470128400.0 4.68 NA 48 216 0 NA 89 274 0 NA 157 6834 444 NA 175 7257 479
1470128400.0 4.73 NA 36 221 0 NA 82 277 0 NA 135 7998 460 NA 219 8313 476
1470128400.0 4.75 NA 32 218 0 NA 80 274 0 NA 149 5001 328 NA 217 5083 343
1470128400.0 500200.0 NA 117 232 0 NA 198 306 0 NA 3900 1712 510 NA 4835 2058 525
1470128400.0 500200.1 57 94 167 NA 104 156 228 NA 6565 595 1185 NA 6711 810 1288 NA
1470128400.0 500203.0 NA 117 233 0 NA 203 304 0 NA 4065 1608 502 NA 5051 2039 521
1470128400.0 500204.0 NA 114 237 0 NA 196 308 0 NA 4274 1592 410 NA 5069 1777 425
1470128400.0 500205.0 NA 118 238 0 NA 198 318 0 NA 3927 1891 500 NA 4882 2253 527
1470128400.0 500206.0 NA 114 235 0 NA 197 303 0 NA 5115 1665 364 NA 6696 1812 451
1470128400.0 50202.0 NA 106 263 0 NA 165 347 0 NA 1246 2721 492 NA 2616 4544 514
1470128400.0 50204.0 NA 104 258 0 NA 164 342 0 NA 1382 2162 445 NA 2681 3623 460
1470128400.0 50205.0 NA 102 257 0 NA 161 340 0 NA 1440 2398 519 NA 2845 4050 536
1470128400.0 50206.0 NA 102 255 0 NA 159 342 0 NA 1336 2132 456 NA 2653 3566 468
1470128400.0 50207.0 NA 99 256 0 NA 159 337 0 NA 1487 1966 467 NA 3021 3429 481
1470128400.0 50208.0 NA 108 262 0 NA 165 352 0 NA 1294 3230 492 NA 2615 5040 510
1470128400.0 512.0 14 36 0 NA 132 66 0 NA 5 23 7 NA 5224 29 13 NA
1470128400.0 515.0 14 33 0 NA 132 66 0 NA 7 23 8 NA 7408 92 36 NA
1470128400.0 518.0 14 29 0 NA 132 66 0 NA 7 24 7 NA 3146 79 26 NA
1470128400.0 522.0 14 29 0 NA 132 67 0 NA 7 23 7 NA 8072 33 12 NA
1470128400.0 526.0 14 36 0 NA 132 67 0 NA 5 27 8 NA 7732 71 13 NA
1470128400.0 528.0 14 36 0 NA 132 67 0 NA 7 24 9 NA 2288 32 17 NA
1470128400.0 529.0 14 36 0 NA 132 67 0 NA 6 22 7 NA 8055 30 57 NA
