Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1468746000.0 134.705 NA 89 200 0 NA NA NA NA 149 270 0 NA NA NA NA 1036 5750 768 NA NA NA NA 1349 5843 779 NA NA NA
1468746000.0 134.706 NA 89 200 0 NA NA NA NA 148 268 0 NA NA NA NA 1037 5865 745 NA NA NA NA 1108 5915 754 NA NA NA
1468746000.0 134.801 NA 94 191 0 NA NA NA NA 153 257 0 NA NA NA NA 1053 5689 1012 NA NA NA NA 1452 6328 1040 NA NA NA
1468746000.0 134.802 NA 96 197 0 NA NA NA NA 155 260 0 NA NA NA NA 1654 6934 741 NA NA NA NA 1962 7001 753 NA NA NA
1468746000.0 134.803 NA 108 194 0 NA NA NA NA 155 258 0 NA NA NA NA 1622 7282 808 NA NA NA NA 1705 7438 826 NA NA NA
1468746000.0 134.804 NA 99 204 0 NA NA NA NA 158 270 0 NA NA NA NA 2269 8903 628 NA NA NA NA 2589 9549 636 NA NA NA
1468746000.0 134.805 NA 100 201 0 NA NA NA NA 161 272 0 NA NA NA NA 2468 8958 657 NA NA NA NA 2805 9374 664 NA NA NA
1468746000.0 134.806 NA 102 206 0 NA NA NA NA 160 268 0 NA NA NA NA 2173 8645 929 NA NA NA NA 2541 8769 957 NA NA NA
1468746000.0 134.807 NA 104 201 0 NA NA NA NA 160 272 0 NA NA NA NA 1784 6836 800 NA NA NA NA 2125 6915 815 NA NA NA
1468746000.0 134.808 NA 105 202 0 NA NA NA NA 161 273 0 NA NA NA NA 1664 7050 768 NA NA NA NA 1998 7103 779 NA NA NA
1468746000.0 135.1 177 0 88 NA NA NA NA 243 0 137 NA NA NA NA 1644 306 534 NA NA NA NA 1816 335 881 NA NA NA NA
1468746000.0 135.11 179 0 91 NA NA NA NA 251 0 137 NA NA NA NA 2138 287 350 NA NA NA NA 2355 306 378 NA NA NA NA
1468746000.0 135.12 171 0 88 NA NA NA NA 239 0 135 NA NA NA NA 967 168 199 NA NA NA NA 1056 175 226 NA NA NA NA
1468746000.0 135.2 158 0 85 NA NA NA NA 222 0 133 NA NA NA NA 1157 254 352 NA NA NA NA 1333 281 430 NA NA NA NA
1468746000.0 135.3 163 0 86 NA NA NA NA 222 0 133 NA NA NA NA 736 146 177 NA NA NA NA 790 152 205 NA NA NA NA
1468746000.0 135.4 176 0 90 NA NA NA NA 242 0 137 NA NA NA NA 1452 311 366 NA NA NA NA 1655 340 407 NA NA NA NA
1468746000.0 135.5 177 0 87 NA NA NA NA 241 0 135 NA NA NA NA 1067 202 272 NA NA NA NA 1604 214 309 NA NA NA NA
1468746000.0 135.6 174 0 88 NA NA NA NA 242 0 137 NA NA NA NA 1467 283 449 NA NA NA NA 1578 303 533 NA NA NA NA
1468746000.0 135.7 174 0 92 NA NA NA NA 239 0 138 NA NA NA NA 1500 279 324 NA NA NA NA 1783 297 348 NA NA NA NA
1468746000.0 135.8 73 NA NA NA NA NA NA 125 NA NA NA NA NA NA 279 NA NA NA NA NA NA 573 NA NA NA NA NA NA
1468746000.0 135.9 173 0 88 NA NA NA NA 241 0 135 NA NA NA NA 1266 285 369 NA NA NA NA 1434 314 427 NA NA NA NA
