Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1470085200.0 145.0 NA 256 490 0 NA NA NA NA 330 714 0 NA NA NA NA 4926 5564 271 NA NA NA NA 5016 5649 282 NA NA NA
1470085200.0 15.0 NA 91 368 0 NA NA NA NA 212 467 0 NA NA NA NA 1464 715 273 NA NA NA NA 590 538 310 NA NA NA
1470085200.0 17.0 NA 96 366 0 NA NA NA NA 222 456 0 NA NA NA NA 1466 792 271 NA NA NA NA 521 503 280 NA NA NA
1470085200.0 18.0 NA 90 373 0 NA NA NA NA 220 473 0 NA NA NA NA 1457 669 250 NA NA NA NA 523 464 260 NA NA NA
1470085200.0 19.0 NA 92 371 0 NA NA NA NA 215 451 0 NA NA NA NA 1451 716 258 NA NA NA NA 511 510 265 NA NA NA
1470085200.0 2.0 78 90 155 NA NA NA NA 163 201 205 NA NA NA NA 7179 460 478 NA NA NA NA 2834 309 345 NA NA NA NA
1470085200.0 204.0 77 127 423 0 NA NA NA 158 247 528 0 NA NA NA 6525 1437 2735 755 NA NA NA 2442 790 1561 789 NA NA NA
1470085200.0 22.0 NA 107 376 0 NA NA NA NA 227 472 0 NA NA NA NA 1600 1450 275 NA NA NA NA 576 675 282 NA NA NA
1470085200.0 23.0 NA 99 374 0 NA NA NA NA 228 472 0 NA NA NA NA 2419 1957 462 NA NA NA NA 909 956 472 NA NA NA
1470085200.0 24.0 NA 99 378 0 NA NA NA NA 205 464 0 NA NA NA NA 2549 2867 486 NA NA NA NA 867 1214 497 NA NA NA
1470085200.0 250199.0 216 NA NA NA NA NA NA 357 NA NA NA NA NA NA 4481 NA NA NA NA NA NA 2969 NA NA NA NA NA NA
1470085200.0 250200.1 93 327 222 NA NA NA NA 169 441 313 NA NA NA NA 7392 1879 1623 NA NA NA NA 2783 1045 822 NA NA NA NA
1470085200.0 250202.0 NA 400 552 0 NA NA NA NA 545 663 0 NA NA NA NA 12338 3110 914 NA NA NA NA 4870 1726 933 NA NA NA
1470085200.0 250203.0 NA 379 541 0 NA NA NA NA 524 664 0 NA NA NA NA 27418 7353 1984 NA NA NA NA 10324 4477 2007 NA NA NA
1470085200.0 250204.0 NA 364 557 0 NA NA NA NA 507 663 0 NA NA NA NA 10645 2941 855 NA NA NA NA 4305 1637 864 NA NA NA
1470085200.0 250205.0 NA 362 531 0 NA NA NA NA 529 669 0 NA NA NA NA 10414 2900 835 NA NA NA NA 4029 1664 846 NA NA NA
1470085200.0 250206.0 NA 373 552 0 NA NA NA NA 522 651 0 NA NA NA NA 10665 3067 857 NA NA NA NA 4419 1666 884 NA NA NA
1470085200.0 250207.0 NA 349 536 0 NA NA NA NA 513 640 0 NA NA NA NA 9077 2605 833 NA NA NA NA 3930 1588 851 NA NA NA
1470085200.0 250399.0 220 NA NA NA NA NA NA 378 NA NA NA NA NA NA 798 NA NA NA NA NA NA 1501 NA NA NA NA NA NA
1470085200.0 250400.0 436 0 112 NA NA NA NA 565 0 179 NA NA NA NA 1777 254 342 NA NA NA NA 1053 273 287 NA NA NA NA
